cm_id,example_id,relation,subrelation,field,context,CM,target_tags,target_tokens,all_annotations,auto_adjudication,relation_presence,sousrelations_identified,nb_subrelations_identified,subrelation_presence,comment,comment_A2,comment_adj,presence_extracted,POS_Tags,NER_Tags,Lemmas,Dependencies
C023,1331,cause,créer,environment,en cada electrodo . Calcule el potencial de esta celda observando que el potencial es generado por la concentración diferencial de oxígeno . Aparatos Voltímetro con alta resistencia interna . Clavos,el potencial es generado por la concentración,"['AMS', 'N5-MS', 'VDR3S-', 'VC--SM', 'P', 'AFS', 'N5-FS']","['el', 'potencial', 'es', 'generado', 'por', 'la', 'concentración']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['créer'],1.0,oui,,,,elévée,"[('el', 'DET'), ('potencial', 'NOUN'), ('es', 'AUX'), ('generado', 'VERB'), ('por', 'ADP'), ('la', 'DET'), ('concentración', 'NOUN')]",[],"[('el', 'el'), ('potencial', 'potencial'), ('es', 'ser'), ('generado', 'generar'), ('por', 'por'), ('la', 'el'), ('concentración', 'concentración')]","[('el', 2, 'det'), ('potencial', 4, 'nsubj:pass'), ('es', 4, 'aux:pass'), ('generado', 0, 'root'), ('por', 7, 'case'), ('la', 7, 'det'), ('concentración', 4, 'obl:agent')]"
C023,1332,cause,créer,linguistics,"Mao_Tse-Tung o Mao_Zedong , y otros en los que la adaptación a el español genera formas que hacen difícil decidir si se trata o no de la misma",el español genera formas,"['AMS', 'N5-MS', 'VDR3S-', 'N5-FP']","['el', 'español', 'genera', 'formas']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['créer'],1.0,oui,,,,elévée,"[('el', 'DET'), ('español', 'NOUN'), ('genera', 'VERB'), ('formas', 'NOUN')]",[],"[('el', 'el'), ('español', 'español'), ('genera', 'generar'), ('formas', 'forma')]","[('el', 2, 'det'), ('español', 3, 'nsubj'), ('genera', 0, 'root'), ('formas', 3, 'obj')]"
C023,1333,cause,créer,linguistics,", ya se dirigen solo a quienes comparten este enfoque , y los textos generan una narrativa en la cual los experimentos quedan ya interpretados por el hecho de ser",los textos generan una narrativa en,"['AMP', 'N5-MP', 'VDR3P-', 'E6--FS', 'N5-FS', 'P']","['los', 'textos', 'generan', 'una', 'narrativa', 'en']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['créer'],1.0,oui,,,,elévée,"[('los', 'DET'), ('textos', 'NOUN'), ('generan', 'VERB'), ('una', 'DET'), ('narrativa', 'NOUN'), ('en', 'ADP')]",[],"[('los', 'el'), ('textos', 'texto'), ('generan', 'generar'), ('una', 'uno'), ('narrativa', 'narrativa'), ('en', 'en')]","[('los', 2, 'det'), ('textos', 3, 'nsubj'), ('generan', 0, 'root'), ('una', 5, 'det'), ('narrativa', 3, 'obj'), ('en', 3, 'advmod')]"
C023,1334,cause,créer,linguistics,influyen en las percepciones que se tiene sobre los países . Y las percepciones generan emociones que determinan las emociones de compra . Disponer de una marca renombrada,las percepciones generan emociones,"['AFP', 'N5-FP', 'VDR3P-', 'N5-FP']","['las', 'percepciones', 'generan', 'emociones']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['créer'],1.0,oui,,,,elévée,"[('las', 'DET'), ('percepciones', 'NOUN'), ('generan', 'VERB'), ('emociones', 'NOUN')]",[],"[('las', 'el'), ('percepciones', 'percepción'), ('generan', 'generar'), ('emociones', 'emoción')]","[('las', 2, 'det'), ('percepciones', 3, 'nsubj'), ('generan', 0, 'root'), ('emociones', 3, 'obj')]"
C023,1335,cause,créer,linguistics,"se ajusta de el todo a esta propuesta . Para él , el hecho generaba la idea , y la idea , la palabra , de manera que la palabra precisa","el hecho generaba la idea , y","['AMS', 'N5-MS', 'VDA6S-', 'AFS', 'N5-FS', 'Z', 'C']","['el', 'hecho', 'generaba', 'la', 'idea', ',', 'y']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['créer'],1.0,oui,,,,elévée,"[('el', 'DET'), ('hecho', 'NOUN'), ('generaba', 'VERB'), ('la', 'DET'), ('idea', 'NOUN'), (',', 'PUNCT'), ('y', 'CCONJ')]",[],"[('el', 'el'), ('hecho', 'hecho'), ('generaba', 'generar'), ('la', 'el'), ('idea', 'idea'), (',', ','), ('y', 'y')]","[('el', 2, 'det'), ('hecho', 3, 'nsubj'), ('generaba', 0, 'root'), ('la', 5, 'det'), ('idea', 3, 'obj'), (',', 3, 'punct'), ('y', 3, 'cc')]"
C023,1336,cause,créer,law,orden jurisdiccional penal los requieran a tal efecto . La infracción de el deber de confidencialidad genera responsabilidad personal de el mediador que conlleva la inhabilitación para el ejercicio de,el deber de confidencialidad genera responsabilidad,"['AMS', 'N5-MS', 'P', 'N5-FS', 'VDR3S-', 'N5-FS']","['el', 'deber', 'de', 'confidencialidad', 'genera', 'responsabilidad']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['créer'],1.0,oui,,,,elévée,"[('el', 'DET'), ('deber', 'NOUN'), ('de', 'ADP'), ('confidencialidad', 'NOUN'), ('genera', 'VERB'), ('responsabilidad', 'NOUN')]",[],"[('el', 'el'), ('deber', 'deber'), ('de', 'de'), ('confidencialidad', 'confidencialidad'), ('genera', 'generar'), ('responsabilidad', 'responsabilidad')]","[('el', 2, 'det'), ('deber', 5, 'nsubj'), ('de', 4, 'case'), ('confidencialidad', 2, 'nmod'), ('genera', 0, 'root'), ('responsabilidad', 5, 'obj')]"
C023,1337,cause,créer,computer_science,en las siguientes dos palabras después de la instrucción . Algunas de las dificultades de generar código para esta máquina se ven cuando se considera el código que se debe,las dificultades de generar código para,"['AFP', 'N5-FP', 'P', 'VI----', 'N5-MS', 'P']","['las', 'dificultades', 'de', 'generar', 'código', 'para']","['non', 'non', nan, nan]",0.0,non,['créer'],1.0,,,,,elévée,"[('las', 'DET'), ('dificultades', 'NOUN'), ('de', 'ADP'), ('generar', 'VERB'), ('código', 'NOUN'), ('para', 'ADP')]",[],"[('las', 'el'), ('dificultades', 'dificultad'), ('de', 'de'), ('generar', 'generar'), ('código', 'código'), ('para', 'para')]","[('las', 2, 'det'), ('dificultades', 0, 'root'), ('de', 4, 'mark'), ('generar', 2, 'acl'), ('código', 4, 'obj'), ('para', 4, 'advmod')]"
C023,1338,cause,créer,computer_science,lista de los dibujos que tienen que producir . Los miembros de el equipo generan los contenidos que necesitan y los introducen en la base de datos . A,el equipo generan los contenidos,"['AMS', 'N5-MS', 'VDR3P-', 'AMP', 'N5-MP']","['el', 'equipo', 'generan', 'los', 'contenidos']","['non', 'non', nan, nan]",0.0,non,['créer'],1.0,,,,,elévée,"[('el', 'DET'), ('equipo', 'NOUN'), ('generan', 'VERB'), ('los', 'DET'), ('contenidos', 'NOUN')]",[],"[('el', 'el'), ('equipo', 'equipo'), ('generan', 'generar'), ('los', 'el'), ('contenidos', 'contenido')]","[('el', 2, 'det'), ('equipo', 3, 'nsubj'), ('generan', 0, 'root'), ('los', 5, 'det'), ('contenidos', 3, 'obj')]"
C023,1339,cause,créer,computer_science,"o I , II , III ). Está función , junto con la posibilidad de generar tablas de contenido automáticamente , da flexibilidad a la hora de insertar capítulos o apartados .",la posibilidad de generar tablas de contenido automáticamente,"['AFS', 'N5-FS', 'P', 'VI----', 'N5-FP', 'P', 'N5-MS', 'D6']","['la', 'posibilidad', 'de', 'generar', 'tablas', 'de', 'contenido', 'automáticamente']","['non', 'non', nan, nan]",0.0,non,['créer'],1.0,,,,,elévée,"[('la', 'DET'), ('posibilidad', 'NOUN'), ('de', 'ADP'), ('generar', 'VERB'), ('tablas', 'NOUN'), ('de', 'ADP'), ('contenido', 'NOUN'), ('automáticamente', 'ADV')]",[],"[('la', 'el'), ('posibilidad', 'posibilidad'), ('de', 'de'), ('generar', 'generar'), ('tablas', 'tabla'), ('de', 'de'), ('contenido', 'contenido'), ('automáticamente', 'automáticamente')]","[('la', 2, 'det'), ('posibilidad', 0, 'root'), ('de', 4, 'mark'), ('generar', 2, 'advcl'), ('tablas', 4, 'obj'), ('de', 7, 'case'), ('contenido', 5, 'nmod'), ('automáticamente', 4, 'advmod')]"
C023,1340,cause,créer,computer_science,tratamiento de fotografías que disponen generalmente de algunas funcionalidades de dibujo . Los programas de dibujo 2D generan una hoja de dibujo y una gama de herramientas más o menos abundante y sofisticada que permite,Los programas de dibujo 2D generan una hoja de dibujo y,"['AMP', 'N5-MP', 'P', 'N5-MS', 'X', 'VDR3P-', 'E6--FS', 'N5-FS', 'P', 'N5-MS', 'C']","['Los', 'programas', 'de', 'dibujo', '2D', 'generan', 'una', 'hoja', 'de', 'dibujo', 'y']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['créer'],1.0,oui,,,,elévée,"[('Los', 'DET'), ('programas', 'NOUN'), ('de', 'ADP'), ('dibujo', 'NOUN'), ('2D', 'PROPN'), ('generan', 'VERB'), ('una', 'DET'), ('hoja', 'NOUN'), ('de', 'ADP'), ('dibujo', 'NOUN'), ('y', 'CCONJ')]",[],"[('Los', 'el'), ('programas', 'programa'), ('de', 'de'), ('dibujo', 'dibujo'), ('2D', '2d'), ('generan', 'generar'), ('una', 'uno'), ('hoja', 'hoja'), ('de', 'de'), ('dibujo', 'dibujo'), ('y', 'y')]","[('Los', 2, 'det'), ('programas', 6, 'nsubj'), ('de', 4, 'case'), ('dibujo', 2, 'nmod'), ('2D', 4, 'appos'), ('generan', 0, 'root'), ('una', 8, 'det'), ('hoja', 6, 'obj'), ('de', 10, 'case'), ('dibujo', 8, 'nmod'), ('y', 6, 'cc')]"
C023,1341,cause,créer,computer_science,"con que éstas emiten , para evitar interferencias y ahorrar baterías . El BSC genera el interface de señalización con el MSC , denominado interface A , que es una aplicación de",El BSC genera el interface de señalización con,"['AMS', 'N4666', 'V8R6S-', 'AMS', 'N5-FS', 'P', 'N5-FS', 'P']","['El', 'BSC', 'genera', 'el', 'interface', 'de', 'señalización', 'con']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['créer'],1.0,oui,,,,elévée,"[('El', 'DET'), ('BSC', 'PROPN'), ('genera', 'VERB'), ('el', 'DET'), ('interface', 'NOUN'), ('de', 'ADP'), ('señalización', 'NOUN'), ('con', 'ADP')]","[('BSC', 'ORG')]","[('El', 'el'), ('BSC', 'bsc'), ('genera', 'generar'), ('el', 'el'), ('interface', 'interface'), ('de', 'de'), ('señalización', 'señalización'), ('con', 'con')]","[('El', 2, 'det'), ('BSC', 3, 'nsubj'), ('genera', 0, 'root'), ('el', 5, 'det'), ('interface', 3, 'obj'), ('de', 7, 'case'), ('señalización', 5, 'nmod'), ('con', 3, 'advmod')]"
C024,1342,cause,créer,medicine,"de cada individuo tiene como punto de partida el patrimonio genético , los cromosomas heredados de los progenitores . Un material biológico que tienen una peculiar propiedad : poseer información genética",los cromosomas heredados de los progenitores .,"['AMP', 'N5-MP', 'VC--PM', 'P', 'AMP', 'N5-MP', 'Z']","['los', 'cromosomas', 'heredados', 'de', 'los', 'progenitores', '.']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['créer'],1.0,oui,,,,moyenne-élevée,"[('los', 'DET'), ('cromosomas', 'NOUN'), ('heredados', 'ADJ'), ('de', 'ADP'), ('los', 'DET'), ('progenitores', 'NOUN'), ('.', 'PUNCT')]",[],"[('los', 'el'), ('cromosomas', 'cromosoma'), ('heredados', 'heredado'), ('de', 'de'), ('los', 'el'), ('progenitores', 'progenitor'), ('.', '.')]","[('los', 2, 'det'), ('cromosomas', 0, 'root'), ('heredados', 2, 'amod'), ('de', 6, 'case'), ('los', 6, 'det'), ('progenitores', 2, 'nmod'), ('.', 2, 'punct')]"
C024,1343,cause,créer,medicine,mental y motor ) . Los pacientes presentaban frecuentemente deleciones parciales de el cromosoma 15 heredado de la madre ; el único cromosoma 15 completo era el de el padre . Es,el cromosoma 15 heredado de la madre ;,"['AMS', 'N5-MS', 'X', 'VC--SM', 'P', 'AFS', 'N5-FS', 'Z']","['el', 'cromosoma', '15', 'heredado', 'de', 'la', 'madre', ';']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['créer'],1.0,oui,,,,moyenne-élevée,"[('el', 'DET'), ('cromosoma', 'NOUN'), ('15', 'NUM'), ('heredado', 'ADJ'), ('de', 'ADP'), ('la', 'DET'), ('madre', 'NOUN'), (';', 'PUNCT')]",[],"[('el', 'el'), ('cromosoma', 'cromosoma'), ('15', '15'), ('heredado', 'heredar'), ('de', 'de'), ('la', 'el'), ('madre', 'madre'), (';', ';')]","[('el', 2, 'det'), ('cromosoma', 0, 'root'), ('15', 2, 'appos'), ('heredado', 2, 'acl'), ('de', 7, 'case'), ('la', 7, 'det'), ('madre', 4, 'obl'), (';', 2, 'punct')]"
C024,1344,cause,créer,medicine,"de rabdomiosarcoma embrionario sería altísima : con un solo cambio genético en el Rd heredado de la madre , algunas células de cualquier individuo se volverían cancerosas . Como esos tumores","el Rd heredado de la madre ,","['AMS', 'N4666', 'VC--SM', 'P', 'AFS', 'N5-FS', 'Z']","['el', 'Rd', 'heredado', 'de', 'la', 'madre', ',']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['créer'],1.0,oui,,,,moyenne-élevée,"[('el', 'DET'), ('Rd', 'PROPN'), ('heredado', 'ADJ'), ('de', 'ADP'), ('la', 'DET'), ('madre', 'NOUN'), (',', 'PUNCT')]",[],"[('el', 'el'), ('Rd', 'rd'), ('heredado', 'heredar'), ('de', 'de'), ('la', 'el'), ('madre', 'madre'), (',', ',')]","[('el', 2, 'det'), ('Rd', 0, 'root'), ('heredado', 2, 'acl'), ('de', 6, 'case'), ('la', 6, 'det'), ('madre', 3, 'obl'), (',', 2, 'punct')]"
C024,1345,cause,créer,general,"puede aguardar más tiempo . Hunzvi , a quien le agrada sobremanera el apodo heredado de la guerra de liberación ( Hitler ) , oscila entre la extrema educación en las maneras y",el apodo heredado de la guerra de liberación (,"['AMS', 'N5-MS', 'VC--SM', 'P', 'AFS', 'N5-FS', 'P', 'N5-FS', 'Z']","['el', 'apodo', 'heredado', 'de', 'la', 'guerra', 'de', 'liberación', '(']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['créer'],1.0,oui,,,,moyenne-élevée,"[('el', 'DET'), ('apodo', 'NOUN'), ('heredado', 'ADJ'), ('de', 'ADP'), ('la', 'DET'), ('guerra', 'NOUN'), ('de', 'ADP'), ('liberación', 'NOUN'), ('(', 'PUNCT')]",[],"[('el', 'el'), ('apodo', 'apodo'), ('heredado', 'heredar'), ('de', 'de'), ('la', 'el'), ('guerra', 'guerra'), ('de', 'de'), ('liberación', 'liberación'), ('(', '(')]","[('el', 2, 'det'), ('apodo', 0, 'root'), ('heredado', 2, 'acl'), ('de', 6, 'case'), ('la', 6, 'det'), ('guerra', 3, 'obl'), ('de', 8, 'case'), ('liberación', 6, 'nmod'), ('(', 2, 'punct')]"
C024,1346,cause,créer,general,"la calle Alcalá , la Carrera_de_San_Jerónimo y la plaza Canalejas , que el banco heredó de el Banco_Hispano , de Banesto y de el Banco_Zaragozano . La firma Círculo_de_Gestión y Asesoramiento , propiedad","el banco heredó de el Banco_Hispano , de Banesto","['AMS', 'N5-MS', 'VDP3S-', 'P', 'AMS', 'N4666', 'Z', 'P', 'N4666']","['el', 'banco', 'heredó', 'de', 'el', 'Banco_Hispano', ',', 'de', 'Banesto']","['non', 'non', nan, nan]",0.0,non,['créer'],1.0,,,,,moyenne-élevée,"[('el', 'DET'), ('banco', 'NOUN'), ('heredó', 'VERB'), ('de', 'ADP'), ('el', 'DET'), ('Banco', 'PROPN'), ('_Hispano', 'PROPN'), (',', 'PUNCT'), ('de', 'ADP'), ('Banesto', 'PROPN')]","[('Banco_Hispano', 'ORG'), ('Banesto', 'ORG')]","[('el', 'el'), ('banco', 'banco'), ('heredó', 'heredar'), ('de', 'de'), ('el', 'el'), ('Banco', 'Banco'), ('_Hispano', '_hispano'), (',', ','), ('de', 'de'), ('Banesto', 'Banesto')]","[('el', 2, 'det'), ('banco', 3, 'nsubj'), ('heredó', 0, 'root'), ('de', 6, 'case'), ('el', 6, 'det'), ('Banco', 3, 'obl'), ('_Hispano', 6, 'flat'), (',', 10, 'punct'), ('de', 10, 'case'), ('Banesto', 6, 'nmod')]"
C024,1347,cause,créer,general,"disuasión basada en la mutua vulnerabilidad durante cierto tiempo . Pero es una realidad heredada de la guerra fría , no una elección que esté en nuestras manos . Lo",una realidad heredada de la guerra,"['E6--FS', 'N5-FS', 'VC--SF', 'P', 'AFS', 'N5-FS']","['una', 'realidad', 'heredada', 'de', 'la', 'guerra']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['créer'],1.0,oui,,,,moyenne-élevée,"[('una', 'DET'), ('realidad', 'NOUN'), ('heredada', 'ADJ'), ('de', 'ADP'), ('la', 'DET'), ('guerra', 'NOUN')]",[],"[('una', 'uno'), ('realidad', 'realidad'), ('heredada', 'heredar'), ('de', 'de'), ('la', 'el'), ('guerra', 'guerra')]","[('una', 2, 'det'), ('realidad', 0, 'root'), ('heredada', 2, 'acl'), ('de', 6, 'case'), ('la', 6, 'det'), ('guerra', 3, 'obl')]"
C024,1348,cause,créer,general,"dado por Lagos , que consideraba que no había razones para convocar una institución heredada de la dictadura . El diario El_Mercurio , con excelentes lazos con el pinochetismo , daba",una institución heredada de la dictadura .,"['E6--FS', 'N5-FS', 'VC--SF', 'P', 'AFS', 'N5-FS', 'Z']","['una', 'institución', 'heredada', 'de', 'la', 'dictadura', '.']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['créer'],1.0,oui,,,,moyenne-élevée,"[('una', 'DET'), ('institución', 'NOUN'), ('heredada', 'ADJ'), ('de', 'ADP'), ('la', 'DET'), ('dictadura', 'NOUN'), ('.', 'PUNCT')]",[],"[('una', 'uno'), ('institución', 'institución'), ('heredada', 'heredar'), ('de', 'de'), ('la', 'el'), ('dictadura', 'dictadura'), ('.', '.')]","[('una', 2, 'det'), ('institución', 0, 'root'), ('heredada', 2, 'acl'), ('de', 6, 'case'), ('la', 6, 'det'), ('dictadura', 3, 'obl'), ('.', 2, 'punct')]"
C024,1349,cause,créer,general,"moderadas "" . La Fed aún no ha borrado de el todo el lenguaje heredado de la recesión de primeros de esta década . Asegura en su comunicado que los riesgos",el lenguaje heredado de la recesión de,"['AMS', 'N5-MS', 'VC--SM', 'P', 'AFS', 'N5-FS', 'P']","['el', 'lenguaje', 'heredado', 'de', 'la', 'recesión', 'de']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['créer'],1.0,oui,,,,moyenne-élevée,"[('el', 'DET'), ('lenguaje', 'NOUN'), ('heredado', 'ADJ'), ('de', 'ADP'), ('la', 'DET'), ('recesión', 'NOUN'), ('de', 'ADP')]",[],"[('el', 'el'), ('lenguaje', 'lenguaje'), ('heredado', 'heredar'), ('de', 'de'), ('la', 'el'), ('recesión', 'recesión'), ('de', 'de')]","[('el', 2, 'det'), ('lenguaje', 0, 'root'), ('heredado', 2, 'acl'), ('de', 6, 'case'), ('la', 6, 'det'), ('recesión', 3, 'obl'), ('de', 6, 'amod')]"
C025,1350,cause,créer,economy,"los particulares pretenden realizar es conforme con el ordenamiento , mientras que la concesión implicaría la adjudicación de la gestión de un servicio público con las potestades inherentes para ello",la concesión implicaría la adjudicación de,"['AFS', 'N5-FS', 'VDC6S-', 'AFS', 'N5-FS', 'P']","['la', 'concesión', 'implicaría', 'la', 'adjudicación', 'de']","['oui', 'non', 'oui', nan]",1.0,oui,['créer'],1.0,oui,,,,elévée,"[('la', 'DET'), ('concesión', 'NOUN'), ('implicaría', 'VERB'), ('la', 'DET'), ('adjudicación', 'NOUN'), ('de', 'ADP')]",[],"[('la', 'el'), ('concesión', 'concesión'), ('implicaría', 'implicar'), ('la', 'el'), ('adjudicación', 'adjudicación'), ('de', 'de')]","[('la', 2, 'det'), ('concesión', 3, 'nsubj'), ('implicaría', 0, 'root'), ('la', 5, 'det'), ('adjudicación', 3, 'obj'), ('de', 3, 'punct')]"
C025,1351,cause,créer,economy,los requisitos necesarios para su acceso a la condición de Miembro_del_Mercado . La readmisión implicará la firma de un nuevo Contrato entre MEFF RENTA_FIJA y el Miembro_del_Mercado . #tf# Si,La readmisión implicará la firma de,"['AFS', 'N5-FS', 'VDU3S-', 'AFS', 'N5-FS', 'P']","['La', 'readmisión', 'implicará', 'la', 'firma', 'de']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['créer'],1.0,oui,,,,elévée,"[('La', 'DET'), ('readmisión', 'NOUN'), ('implicará', 'VERB'), ('la', 'DET'), ('firma', 'NOUN'), ('de', 'ADP')]",[],"[('La', 'el'), ('readmisión', 'readmisión'), ('implicará', 'implicar'), ('la', 'el'), ('firma', 'firma'), ('de', 'de')]","[('La', 2, 'det'), ('readmisión', 3, 'nsubj'), ('implicará', 0, 'root'), ('la', 5, 'det'), ('firma', 3, 'obj'), ('de', 3, 'punct')]"
C025,1352,cause,créer,economy,r s q b ; se demuestra que en el caso español el principio de solidaridad implica la igualación de la financiación por habitante en todas las comunidades . La conclusión es,el principio de solidaridad implica la igualación de,"['AMS', 'N5-MS', 'P', 'N5-FS', 'VDR3S-', 'AFS', 'N5-FS', 'P']","['el', 'principio', 'de', 'solidaridad', 'implica', 'la', 'igualación', 'de']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['créer'],1.0,oui,,,,elévée,"[('el', 'DET'), ('principio', 'NOUN'), ('de', 'ADP'), ('solidaridad', 'NOUN'), ('implica', 'VERB'), ('la', 'DET'), ('igualación', 'NOUN'), ('de', 'ADP')]",[],"[('el', 'el'), ('principio', 'principio'), ('de', 'de'), ('solidaridad', 'solidaridad'), ('implica', 'implicar'), ('la', 'el'), ('igualación', 'igualación'), ('de', 'de')]","[('el', 2, 'det'), ('principio', 5, 'nsubj'), ('de', 4, 'case'), ('solidaridad', 2, 'nmod'), ('implica', 0, 'root'), ('la', 7, 'det'), ('igualación', 5, 'obj'), ('de', 5, 'punct')]"
C025,1353,cause,créer,medicine,"implica lo contrario que B sea causa de A , ni que una variación en B implique una variación en A . Si se cree que el cigarrillo es una causa de el cáncer",una variación en B implique una variación en A .,"['E6--FS', 'N5-FS', 'P', 'W', 'VJR6S-', 'E6--FS', 'N5-FS', 'P', 'W', 'Z']","['una', 'variación', 'en', 'B', 'implique', 'una', 'variación', 'en', 'A', '.']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['créer'],1.0,oui,,,,elévée,"[('una', 'DET'), ('variación', 'NOUN'), ('en', 'ADP'), ('B', 'PROPN'), ('implique', 'VERB'), ('una', 'DET'), ('variación', 'NOUN'), ('en', 'ADP'), ('A', 'PROPN'), ('.', 'PUNCT')]","[('A', 'MISC')]","[('una', 'uno'), ('variación', 'variación'), ('en', 'en'), ('B', 'b'), ('implique', 'implicar'), ('una', 'uno'), ('variación', 'variación'), ('en', 'en'), ('A', 'a'), ('.', '.')]","[('una', 2, 'det'), ('variación', 5, 'nsubj'), ('en', 4, 'case'), ('B', 2, 'nmod'), ('implique', 0, 'root'), ('una', 7, 'det'), ('variación', 5, 'obj'), ('en', 9, 'case'), ('A', 5, 'obl'), ('.', 5, 'punct')]"
